"GO.ID","Term","Annotated","Significant","Expected","Rank in result2","result1","result2","result3","GenesInTermAndTest","GenesInTermAndTest_eggNogName"
"GO:0050832","defense response to fungus",48,2,0.39,295,"0.05724","1.00000","0.05724","A0A026VZ76;A0A026W073",";"
"GO:0060541","respiratory system development",342,6,2.76,296,"0.05767","1.00000","1.00000","A0A026VZR5;A0A026W3Q8;A0A026WDF3;A0A026WG30;A0A026WT37;A0A026WT83","serp;;;;;"
"GO:0010035","response to inorganic substance",109,3,0.88,297,"0.05792","1.00000","0.56921","A0A026VVE4;A0A026VVU9;A0A026WG66",";;"
"GO:0019725","cellular homeostasis",260,5,2.1,298,"0.05878","1.00000","0.32732","A0A026VVE4;A0A026VVU9;A0A026W073;A0A026W6F6;A0A026WL55",";;;;"
"GO:0007561","imaginal disc eversion",8,1,0.06,47,"0.06286","0.06286","0.06286","A0A026WH94",""
"GO:0009110","vitamin biosynthetic process",8,1,0.06,299,"0.06286","1.00000","0.06286","A0A026WSS1",""
"GO:0019388","galactose catabolic process",8,1,0.06,300,"0.06286","1.00000","0.06286","A0A026X2U9",""
"GO:0046113","nucleobase catabolic process",8,1,0.06,301,"0.06286","1.00000","0.06286","A0A026WM97",""
"GO:0048802","notum morphogenesis",8,1,0.06,48,"0.06286","0.06286","0.06286","A0A026WV46",""
"GO:0061058","regulation of peptidoglycan recognition ...",8,1,0.06,302,"0.06286","1.00000","0.06286","A0A026W2Z6",""
"GO:0061060","negative regulation of peptidoglycan rec...",8,1,0.06,49,"0.06286","0.06286","0.06286","A0A026W2Z6",""
"GO:0000041","transition metal ion transport",52,2,0.42,303,"0.06592","1.00000","1.00000","A0A026VVE4;A0A026VVU9",";"
"GO:0048856","anatomical structure development",3603,36,29.11,132,"0.06617","0.62434","0.71655","A0A026VVU9;A0A026VWV8;A0A026VY86;A0A026VZ91;A0A026VZR5;A0A026W073;A0A026W3Q8;A0A026W4J5;A0A026W4U7;A0A026W5E2;A0A026W6F6;A0A026WBC2;A0A026WCB6;A0A026WDF3;A0A026WEW7;A0A026WF43;A0A026WG30;A0A026WG66;A0A026WG77;A0A026WH94;A0A026WI68;A0A026WL55;A0A026WN66;A0A026WSS1;A0A026WT17;A0A026WT37;A0A026WT83;A0A026WV46;A0A026WW33;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026WYV1;A0A026X1V9;A0A026X3S9;A0A026X5F3",";;serp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
"GO:0042060","wound healing",117,3,0.95,50,"0.06861","0.06861","0.06861","A0A026VVE4;A0A026W5E2;A0A026WYV1",";;"
"GO:0001306","age-dependent response to oxidative stre...",9,1,0.07,51,"0.07043","0.07043","0.07043","A0A026WG66",""
"GO:0002253","activation of immune response",9,1,0.07,304,"0.07043","1.00000","0.07043","A0A026W798",""
"GO:0006144","purine nucleobase metabolic process",9,1,0.07,305,"0.07043","1.00000","0.07043","A0A026WM97",""
"GO:0007571","age-dependent general metabolic decline",9,1,0.07,306,"0.07043","1.00000","0.07043","A0A026WG66",""
"GO:1903146","regulation of autophagy of mitochondrion",9,1,0.07,52,"0.07043","0.07043","0.07043","A0A026WG66",""
"GO:0007613","memory",196,4,1.58,110,"0.07374","0.35289","0.07374","A0A026VZR5;A0A026W6F6;A0A026WL55;A0A026X3S9",";;;"
"GO:0002764","immune response-regulating signaling pat...",10,1,0.08,307,"0.07795","1.00000","0.07795","A0A026W798",""
"GO:0007599","hemostasis",10,1,0.08,308,"0.07795","1.00000","0.07795","A0A026VVE4",""
"GO:0030277","maintenance of gastrointestinal epitheli...",10,1,0.08,309,"0.07795","1.00000","0.07795","A0A026VY86",""
"GO:0042381","hemolymph coagulation",10,1,0.08,310,"0.07795","1.00000","0.07795","A0A026VVE4",""
"GO:0050817","coagulation",10,1,0.08,311,"0.07795","1.00000","0.07795","A0A026VVE4",""
"GO:0060729","intestinal epithelial structure maintena...",10,1,0.08,53,"0.07795","0.07795","0.07795","A0A026VY86",""
"GO:0061028","establishment of endothelial barrier",10,1,0.08,54,"0.07795","0.07795","0.07795","A0A026X5F3",""
"GO:0071481","cellular response to X-ray",10,1,0.08,312,"0.07795","1.00000","0.07795","A0A026W4U7",""
"GO:1901658","glycosyl compound catabolic process",10,1,0.08,313,"0.07795","1.00000","0.07795","A0A026WYH3",""
"GO:0052548","regulation of endopeptidase activity",59,2,0.48,314,"0.08208","1.00000","1.00000","A0A026VZ76;A0A026WI68",";"
"GO:0042742","defense response to bacterium",127,3,1.03,315,"0.08314","1.00000","0.08314","A0A026W2Z6;A0A026W6F8;A0A026WMB6",";;"
"GO:0006309","apoptotic DNA fragmentation",11,1,0.09,55,"0.08541","0.08541","0.08541","A0A026X0X3",""
"GO:0006921","cellular component disassembly involved ...",11,1,0.09,316,"0.08541","1.00000","0.08541","A0A026X0X3",""
"GO:0030262","apoptotic nuclear changes",11,1,0.09,317,"0.08541","1.00000","0.08541","A0A026X0X3",""
"GO:0034614","cellular response to reactive oxygen spe...",11,1,0.09,318,"0.08541","1.00000","0.08541","A0A026WG66",""
"GO:0043171","peptide catabolic process",11,1,0.09,56,"0.08541","0.08541","0.08541","A0A026W0P7",""
"GO:0055006","cardiac cell development",11,1,0.09,319,"0.08541","1.00000","0.08541","A0A026VY86",""
"GO:0055007","cardiac muscle cell differentiation",11,1,0.09,320,"0.08541","1.00000","0.08541","A0A026VY86",""
"GO:0055013","cardiac muscle cell development",11,1,0.09,57,"0.08541","0.08541","0.08541","A0A026VY86",""
"GO:0019320","hexose catabolic process",12,1,0.1,321,"0.09281","1.00000","0.09281","A0A026X2U9",""
"GO:0019732","antifungal humoral response",12,1,0.1,322,"0.09281","1.00000","0.09281","A0A026VZ76",""
"GO:0045454","cell redox homeostasis",12,1,0.1,58,"0.09281","0.09281","0.09281","A0A026W073",""
"GO:0046364","monosaccharide biosynthetic process",12,1,0.1,59,"0.09281","0.09281","0.09281","A0A026WSS1",""
"GO:0046365","monosaccharide catabolic process",12,1,0.1,323,"0.09281","1.00000","0.09281","A0A026X2U9",""
"GO:0072523","purine-containing compound catabolic pro...",12,1,0.1,324,"0.09281","1.00000","0.09281","A0A026WM97",""
"GO:1903053","regulation of extracellular matrix organ...",12,1,0.1,325,"0.09281","1.00000","0.09281","A0A026WG30",""
"GO:0007548","sex differentiation",135,3,1.09,326,"0.09564","1.00000","1.00000","A0A026VZR5;A0A026WF43;A0A026WV46",";;"
"GO:0040014","regulation of multicellular organism gro...",66,2,0.53,60,"0.09932","0.09932","0.09932","A0A026WDF3;A0A026WG30",";"
"GO:0052547","regulation of peptidase activity",66,2,0.53,327,"0.09932","1.00000","1.00000","A0A026VZ76;A0A026WI68",";"
"GO:0072553","terminal button organization",66,2,0.53,61,"0.09932","0.09932","0.09932","A0A026VZR5;A0A026WG66",";"
"GO:0009409","response to cold",13,1,0.11,328,"0.10015","1.00000","0.10015","A0A026WSS1",""
"GO:0009631","cold acclimation",13,1,0.11,62,"0.10015","0.10015","0.10015","A0A026WSS1",""
"GO:1901564","organonitrogen compound metabolic proces...",3141,31,25.38,329,"0.10656","1.00000","0.89668","A0A026VU23;A0A026VWE0;A0A026VWQ3;A0A026VXZ2;A0A026VZ76;A0A026W0P7;A0A026W0Q1;A0A026W1C7;A0A026W2Z6;A0A026W4U7;A0A026W5E2;A0A026W6F6;A0A026WDK1;A0A026WEB2;A0A026WFP0;A0A026WG72;A0A026WH69;A0A026WI06;A0A026WI68;A0A026WL55;A0A026WM97;A0A026WMA6;A0A026WMB6;A0A026WPF7;A0A026WSC7;A0A026WSE1;A0A026WT37;A0A026WT83;A0A026WUA2;A0A026WYH3;A0A026WYV1",";;;;;;;serp;;;;;;;;;;;;;;;;;;;;;;;"
"GO:0001885","endothelial cell development",14,1,0.11,330,"0.10743","1.00000","0.10743","A0A026X5F3",""
"GO:0003158","endothelium development",14,1,0.11,331,"0.10743","1.00000","0.10743","A0A026X5F3",""
"GO:0045446","endothelial cell differentiation",14,1,0.11,332,"0.10743","1.00000","0.10743","A0A026X5F3",""
"GO:0048104","establishment of body hair or bristle pl...",14,1,0.11,63,"0.10743","0.10743","0.10743","A0A026X3S9",""
"GO:0048526","imaginal disc-derived wing expansion",14,1,0.11,64,"0.10743","0.10743","0.10743","A0A026WI68",""
"GO:0035239","tube morphogenesis",799,10,6.46,333,"0.10830","1.00000","0.39491","A0A026VY86;A0A026VZR5;A0A026W4U7;A0A026WCB6;A0A026WF43;A0A026WH94;A0A026WI68;A0A026WSS1;A0A026WV46;A0A026X3S9",";;;;;;;;;"
"GO:0008340","determination of adult lifespan",225,4,1.82,65,"0.10845","0.10845","0.10845","A0A026W073;A0A026W6F6;A0A026WG66;A0A026WL55",";;;"
"GO:0035264","multicellular organism growth",70,2,0.57,334,"0.10958","1.00000","0.10958","A0A026WDF3;A0A026WG30",";"
"GO:0006950","response to stress",1223,14,9.88,335,"0.11065","1.00000","0.11065","A0A026VVE4;A0A026VZ76;A0A026W073;A0A026W2Z6;A0A026W5E2;A0A026W6F6;A0A026W6F8;A0A026W798;A0A026WG66;A0A026WL55;A0A026WMB6;A0A026WQ88;A0A026WSS1;A0A026WYV1",";;;;;;;;;;;;;"
"GO:0000023","maltose metabolic process",15,1,0.12,67,"0.11465","0.11465","0.11465","A0A026WKS8",""
"GO:0000737","DNA catabolic process, endonucleolytic",15,1,0.12,336,"0.11465","1.00000","0.11465","A0A026X0X3",""
"GO:0006081","cellular aldehyde metabolic process",15,1,0.12,337,"0.11465","1.00000","0.11465","A0A026WM97",""
"GO:0007477","notum development",15,1,0.12,338,"0.11465","1.00000","0.11465","A0A026WV46",""
"GO:0010165","response to X-ray",15,1,0.12,339,"0.11465","1.00000","0.11465","A0A026W4U7",""
"GO:0050830","defense response to Gram-positive bacter...",15,1,0.12,68,"0.11465","0.11465","0.11465","A0A026W2Z6",""
"GO:0010259","multicellular organism aging",230,4,1.86,114,"0.11507","0.43154","0.11507","A0A026W073;A0A026W6F6;A0A026WG66;A0A026WL55",";;;"
"GO:0048619","embryonic hindgut morphogenesis",73,2,0.59,69,"0.11746","0.11746","0.11746","A0A026W4U7;A0A026WF43",";"
"GO:0032501","multicellular organismal process",4254,40,34.37,162,"0.11771","0.88907","0.73837","A0A026VVE4;A0A026VVU9;A0A026VWQ3;A0A026VY86;A0A026VZ76;A0A026VZ91;A0A026VZR5;A0A026W073;A0A026W1C7;A0A026W3Q8;A0A026W4J5;A0A026W4U7;A0A026W5E2;A0A026W6F6;A0A026WBC2;A0A026WCB6;A0A026WDF3;A0A026WEW7;A0A026WF43;A0A026WG30;A0A026WG66;A0A026WG77;A0A026WH94;A0A026WI68;A0A026WKW2;A0A026WL55;A0A026WN66;A0A026WSS1;A0A026WT17;A0A026WT37;A0A026WT83;A0A026WV46;A0A026WW33;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026WYV1;A0A026X1V9;A0A026X3S9;A0A026X5F3",";;serp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
"GO:0009100","glycoprotein metabolic process",150,3,1.21,340,"0.12099","1.00000","0.67213","A0A026VXZ2;A0A026W0Q1;A0A026WG72",";;"
"GO:0001746","Bolwig's organ morphogenesis",16,1,0.13,70,"0.12181","0.12181","0.12181","A0A026VZR5",""
"GO:0055034","Bolwig's organ development",16,1,0.13,341,"0.12181","1.00000","0.12181","A0A026VZR5",""
"GO:0061327","anterior Malpighian tubule development",16,1,0.13,71,"0.12181","0.12181","0.12181","A0A026W4U7",""
"GO:0032502","developmental process",3782,36,30.56,154,"0.12313","0.84267","0.81279","A0A026VVU9;A0A026VWV8;A0A026VY86;A0A026VZ91;A0A026VZR5;A0A026W073;A0A026W3Q8;A0A026W4J5;A0A026W4U7;A0A026W5E2;A0A026W6F6;A0A026WBC2;A0A026WCB6;A0A026WDF3;A0A026WEW7;A0A026WF43;A0A026WG30;A0A026WG66;A0A026WG77;A0A026WH94;A0A026WI68;A0A026WL55;A0A026WN66;A0A026WSS1;A0A026WT17;A0A026WT37;A0A026WT83;A0A026WV46;A0A026WW33;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026WYV1;A0A026X1V9;A0A026X3S9;A0A026X5F3",";;serp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
"GO:0007568","aging",236,4,1.91,342,"0.12325","1.00000","0.12325","A0A026W073;A0A026W6F6;A0A026WG66;A0A026WL55",";;;"
"GO:0007411","axon guidance",423,6,3.42,343,"0.12614","1.00000","1.00000","A0A026VZR5;A0A026W3Q8;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1",";;;;;"
"GO:0006869","lipid transport",77,2,0.62,72,"0.12818","0.12818","0.12818","A0A026W5F4;A0A026W6F8",";"
"GO:1902600","proton transmembrane transport",77,2,0.62,344,"0.12818","1.00000","0.12818","A0A026W9I5;A0A026X3S9",";"
"GO:0007394","dorsal closure, elongation of leading ed...",17,1,0.14,345,"0.12892","1.00000","0.12892","A0A026WV46",""
"GO:0022600","digestive system process",17,1,0.14,346,"0.12892","1.00000","0.12892","A0A026VY86",""
"GO:0090251","protein localization involved in establi...",17,1,0.14,73,"0.12892","0.12892","0.12892","A0A026X3S9",""
"GO:1900425","negative regulation of defense response ...",17,1,0.14,347,"0.12892","1.00000","0.12892","A0A026W2Z6",""
"GO:0009611","response to wounding",157,3,1.27,348,"0.13358","1.00000","0.13358","A0A026VVE4;A0A026W5E2;A0A026WYV1",";;"
"GO:0097485","neuron projection guidance",432,6,3.49,349,"0.13553","1.00000","1.00000","A0A026VZR5;A0A026W3Q8;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1",";;;;;"
"GO:0035158","regulation of tube diameter, open trache...",18,1,0.15,350,"0.13597","1.00000","0.13597","A0A026VZR5",""
"GO:0099172","presynapse organization",80,2,0.65,351,"0.13636","1.00000","0.13636","A0A026VZR5;A0A026WG66",";"
"GO:0042330","taxis",534,7,4.31,352,"0.13908","1.00000","0.95911","A0A026VZR5;A0A026W3Q8;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026X3S9",";;;;;;"
"GO:0002221","pattern recognition receptor signaling p...",19,1,0.15,74,"0.14296","0.14296","0.14296","A0A026W798",""
"GO:0016063","rhodopsin biosynthetic process",19,1,0.15,75,"0.14296","0.14296","0.14296","A0A026W0Q1",""
"GO:0007442","hindgut morphogenesis",83,2,0.67,353,"0.14466","1.00000","0.14466","A0A026W4U7;A0A026WF43",";"
"GO:0061525","hindgut development",83,2,0.67,354,"0.14466","1.00000","0.14466","A0A026W4U7;A0A026WF43",";"
"GO:0022404","molting cycle process",84,2,0.68,355,"0.14745","1.00000","0.14745","A0A026VWQ3;A0A026WYV1",";"
"GO:0071479","cellular response to ionizing radiation",20,1,0.16,356,"0.14990","1.00000","0.14990","A0A026W4U7",""
"GO:0065008","regulation of biological quality",1738,18,14.04,357,"0.15237","1.00000","0.78758","A0A026VVE4;A0A026VVU9;A0A026VY86;A0A026VZ91;A0A026VZR5;A0A026W073;A0A026W3Q8;A0A026W6F6;A0A026WCB6;A0A026WDF3;A0A026WF43;A0A026WG30;A0A026WG66;A0A026WL55;A0A026WSS1;A0A026WT37;A0A026WT83;A0A026WV46","serp;;;;;;;;;;;;;;;;;"
"GO:0060562","epithelial tube morphogenesis",755,9,6.1,358,"0.15372","1.00000","0.50418","A0A026VZR5;A0A026W4U7;A0A026WCB6;A0A026WF43;A0A026WH94;A0A026WI68;A0A026WSS1;A0A026WV46;A0A026X3S9",";;;;;;;;"
"GO:0006935","chemotaxis",449,6,3.63,359,"0.15414","1.00000","1.00000","A0A026VZR5;A0A026W3Q8;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1",";;;;;"
"GO:0051651","maintenance of location in cell",87,2,0.7,360,"0.15588","1.00000","1.00000","A0A026VVE4;A0A026VVU9",";"
"GO:0022411","cellular component disassembly",169,3,1.37,361,"0.15618","1.00000","0.15618","A0A026WG30;A0A026WG66;A0A026X0X3",";;"
"GO:0045087","innate immune response",169,3,1.37,137,"0.15618","0.68056","0.15618","A0A026VVE4;A0A026W2Z6;A0A026W798",";;"
"GO:0006308","DNA catabolic process",21,1,0.17,362,"0.15678","1.00000","0.15678","A0A026X0X3",""
"GO:0007586","digestion",21,1,0.17,363,"0.15678","1.00000","0.15678","A0A026VY86",""
"GO:0009886","post-embryonic animal morphogenesis",766,9,6.19,364,"0.16338","1.00000","0.51920","A0A026VY86;A0A026VZR5;A0A026WCB6;A0A026WF43;A0A026WH94;A0A026WI68;A0A026WSS1;A0A026WV46;A0A026X3S9",";;;;;;;;"
"GO:0006491","N-glycan processing",22,1,0.18,76,"0.16361","0.16361","0.16361","A0A026W0Q1",""
"GO:0042045","epithelial fluid transport",22,1,0.18,77,"0.16361","0.16361","0.16361","A0A026W4J5",""
"GO:0046154","rhodopsin metabolic process",22,1,0.18,365,"0.16361","1.00000","0.16361","A0A026W0Q1",""
"GO:0070633","transepithelial transport",22,1,0.18,366,"0.16361","1.00000","0.16361","A0A026W4J5",""
"GO:0007552","metamorphosis",772,9,6.24,367,"0.16877","1.00000","0.52732","A0A026VZR5;A0A026WCB6;A0A026WF43;A0A026WH94;A0A026WI68;A0A026WSS1;A0A026WV46;A0A026WW33;A0A026X3S9",";;;;;;;;"
"GO:0007560","imaginal disc morphogenesis",668,8,5.4,368,"0.16991","1.00000","0.56433","A0A026VZR5;A0A026WCB6;A0A026WF43;A0A026WH94;A0A026WI68;A0A026WSS1;A0A026WV46;A0A026X3S9",";;;;;;;"
"GO:0048563","post-embryonic animal organ morphogenesi...",668,8,5.4,369,"0.16991","1.00000","0.56433","A0A026VZR5;A0A026WCB6;A0A026WF43;A0A026WH94;A0A026WI68;A0A026WSS1;A0A026WV46;A0A026X3S9",";;;;;;;"
"GO:0048738","cardiac muscle tissue development",23,1,0.19,370,"0.17038","1.00000","0.17038","A0A026VY86",""
"GO:0050878","regulation of body fluid levels",23,1,0.19,371,"0.17038","1.00000","0.17038","A0A026VVE4",""
"GO:0007444","imaginal disc development",889,10,7.18,372,"0.17776","1.00000","0.51170","A0A026VZR5;A0A026W5E2;A0A026WBC2;A0A026WCB6;A0A026WF43;A0A026WH94;A0A026WI68;A0A026WSS1;A0A026WV46;A0A026X3S9",";;;;;;;;;"
"GO:0007611","learning or memory",274,4,2.21,373,"0.18035","1.00000","0.18035","A0A026VZR5;A0A026W6F6;A0A026WL55;A0A026X3S9",";;;"
"GO:0050890","cognition",274,4,2.21,374,"0.18035","1.00000","0.18035","A0A026VZR5;A0A026W6F6;A0A026WL55;A0A026X3S9",";;;"
"GO:0005984","disaccharide metabolic process",25,1,0.2,375,"0.18377","1.00000","0.18377","A0A026WKS8",""
"GO:0007320","insemination",25,1,0.2,376,"0.18377","1.00000","0.18377","A0A026W1C7",""
"GO:0007392","initiation of dorsal closure",25,1,0.2,377,"0.18377","1.00000","0.18377","A0A026WV46",""
"GO:0044706","multi-multicellular organism process",25,1,0.2,378,"0.18377","1.00000","0.18377","A0A026W1C7",""
"GO:0046692","sperm competition",25,1,0.2,78,"0.18377","0.18377","0.18377","A0A026W1C7",""
"GO:0043086","negative regulation of catalytic activit...",98,2,0.79,379,"0.18753","1.00000","1.00000","A0A026VZ76;A0A026WI68",";"
"GO:0000184","nuclear-transcribed mRNA catabolic proce...",26,1,0.21,79,"0.19038","0.19038","0.19038","A0A026X1V9",""
"GO:0006584","catecholamine metabolic process",26,1,0.21,80,"0.19038","0.19038","0.19038","A0A026WDK1",""
"GO:0009712","catechol-containing compound metabolic p...",26,1,0.21,380,"0.19038","1.00000","0.19038","A0A026WDK1",""
"GO:0014041","regulation of neuron maturation",26,1,0.21,381,"0.19038","1.00000","0.19038","A0A026VZR5",""
"GO:0045089","positive regulation of innate immune res...",26,1,0.21,382,"0.19038","1.00000","0.19038","A0A026W798",""
"GO:1904799","regulation of neuron remodeling",26,1,0.21,81,"0.19038","0.19038","0.19038","A0A026VZR5",""
"GO:0006955","immune response",281,4,2.27,383,"0.19174","1.00000","0.19174","A0A026VVE4;A0A026VZ76;A0A026W2Z6;A0A026W798",";;;"
"GO:0031347","regulation of defense response",101,2,0.82,384,"0.19631","1.00000","0.19631","A0A026W2Z6;A0A026W798",";"
"GO:0000302","response to reactive oxygen species",27,1,0.22,385,"0.19694","1.00000","0.19694","A0A026WG66",""
"GO:0000413","protein peptidyl-prolyl isomerization",27,1,0.22,82,"0.19694","0.19694","0.19694","A0A026VU23",""
"GO:0042044","fluid transport",27,1,0.22,386,"0.19694","1.00000","0.19694","A0A026W4J5",""
"GO:0006875","cellular metal ion homeostasis",103,2,0.83,387,"0.20220","1.00000","1.00000","A0A026VVE4;A0A026VVU9",";"
"GO:0016311","dephosphorylation",192,3,1.55,84,"0.20242","0.20242","0.20242","A0A026W4J5;A0A026WGA6;A0A026WSH9",";;"
"GO:0007160","cell-matrix adhesion",28,1,0.23,85,"0.20345","0.20345","0.20345","A0A026VZ91",""
"GO:0009649","entrainment of circadian clock",28,1,0.23,86,"0.20345","0.20345","0.20345","A0A026WQ88",""
"GO:0035099","hemocyte migration",28,1,0.23,87,"0.20345","0.20345","0.20345","A0A026W4U7",""
"GO:0042221","response to chemical",1370,14,11.07,388,"0.20938","1.00000","0.90899","A0A026VVE4;A0A026VVU9;A0A026VZR5;A0A026W073;A0A026W3Q8;A0A026W6F6;A0A026W798;A0A026WB04;A0A026WG66;A0A026WL55;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1",";;;;;;;;;;;;;"
"GO:0009112","nucleobase metabolic process",29,1,0.23,389,"0.20990","1.00000","0.20990","A0A026WM97",""
"GO:0009453","energy taxis",29,1,0.23,390,"0.20990","1.00000","0.20990","A0A026X3S9",""
"GO:0015918","sterol transport",29,1,0.23,391,"0.20990","1.00000","0.20990","A0A026W6F8",""
"GO:0031348","negative regulation of defense response",29,1,0.23,392,"0.20990","1.00000","0.20990","A0A026W2Z6",""
"GO:0042331","phototaxis",29,1,0.23,89,"0.20990","0.20990","0.20990","A0A026X3S9",""
"GO:0097194","execution phase of apoptosis",29,1,0.23,393,"0.20990","1.00000","0.20990","A0A026X0X3",""
"GO:0007472","wing disc morphogenesis",499,6,4.03,170,"0.21489","0.96015","0.21489","A0A026WCB6;A0A026WF43;A0A026WI68;A0A026WSS1;A0A026WV46;A0A026X3S9",";;;;;"
"GO:0010821","regulation of mitochondrion organization",30,1,0.24,394,"0.21630","1.00000","0.21630","A0A026WG66",""
"GO:0018208","peptidyl-proline modification",30,1,0.24,395,"0.21630","1.00000","0.21630","A0A026VU23",""
"GO:0003383","apical constriction",31,1,0.25,90,"0.22266","0.22266","0.22266","A0A026VZ91",""
"GO:0045665","negative regulation of neuron differenti...",31,1,0.25,91,"0.22266","0.22266","0.22266","A0A026VZR5",""
"GO:0070252","actin-mediated cell contraction",31,1,0.25,396,"0.22266","1.00000","0.22266","A0A026VZ91",""
"GO:0042048","olfactory behavior",110,2,0.89,92,"0.22296","0.22296","0.22296","A0A026VZR5;A0A026WB04",";"
"GO:0044270","cellular nitrogen compound catabolic pro...",202,3,1.63,397,"0.22346","1.00000","0.22346","A0A026WM97;A0A026X0X3;A0A026X1V9",";;"
"GO:0046700","heterocycle catabolic process",202,3,1.63,398,"0.22346","1.00000","0.22346","A0A026WM97;A0A026X0X3;A0A026X1V9",";;"
"GO:0002832","negative regulation of response to bioti...",32,1,0.26,399,"0.22896","1.00000","0.22896","A0A026W2Z6",""
"GO:0006959","humoral immune response",113,2,0.91,400,"0.23191","1.00000","0.23191","A0A026VVE4;A0A026VZ76",";"
"GO:0000902","cell morphogenesis",951,10,7.68,150,"0.23560","0.80494","0.88339","A0A026VWV8;A0A026VZ91;A0A026VZR5;A0A026W3Q8;A0A026WN66;A0A026WV46;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026X1V9",";;;;;;;;;"
"GO:0002009","morphogenesis of an epithelium",956,10,7.72,401,"0.24057","1.00000","0.59392","A0A026VY86;A0A026VZR5;A0A026W4U7;A0A026WCB6;A0A026WF43;A0A026WH94;A0A026WI68;A0A026WSS1;A0A026WV46;A0A026X3S9",";;;;;;;;;"
"GO:0019439","aromatic compound catabolic process",210,3,1.7,402,"0.24061","1.00000","0.24061","A0A026WM97;A0A026X0X3;A0A026X1V9",";;"
"GO:0007413","axonal fasciculation",34,1,0.27,93,"0.24141","0.24141","0.24141","A0A026VZR5",""
"GO:0035220","wing disc development",629,7,5.08,175,"0.24439","0.97645","0.24439","A0A026WBC2;A0A026WCB6;A0A026WF43;A0A026WI68;A0A026WSS1;A0A026WV46;A0A026X3S9",";;;;;;"
"GO:1900424","regulation of defense response to bacter...",35,1,0.28,403,"0.24756","1.00000","0.24756","A0A026W2Z6",""
"GO:0002831","regulation of response to biotic stimulu...",119,2,0.96,404,"0.24987","1.00000","0.24987","A0A026W2Z6;A0A026W798",";"
"GO:0055065","metal ion homeostasis",120,2,0.97,405,"0.25287","1.00000","1.00000","A0A026VVE4;A0A026VVU9",";"
"GO:1901361","organic cyclic compound catabolic proces...",216,3,1.75,406,"0.25361","1.00000","0.25361","A0A026WM97;A0A026X0X3;A0A026X1V9",";;"
"GO:0007390","germ-band shortening",36,1,0.29,94,"0.25366","0.25366","0.25366","A0A026WV46",""
