"GO.ID","Term","Annotated","Significant","Expected","Rank in result2","result1","result2","result3","GenesInTermAndTest","GenesInTermAndTest_eggNogName"
"GO:0002752","cell surface pattern recognition recepto...",5,1,0.04,32,"0.04009","0.04009","0.04009","A0A026W798","GNBP3"
"GO:0006801","superoxide metabolic process",5,1,0.04,323,"0.04009","1.00000","0.04009","A0A026WG66","Sod"
"GO:0007496","anterior midgut development",5,1,0.04,33,"0.04009","0.04009","0.04009","A0A026X5F3",""
"GO:0035007","regulation of melanization defense respo...",5,1,0.04,324,"0.04009","1.00000","0.04009","A0A026WPM3","SRPN3"
"GO:0071216","cellular response to biotic stimulus",5,1,0.04,325,"0.04009","1.00000","0.04009","A0A026WJG2","TFPI"
"GO:0071219","cellular response to molecule of bacteri...",5,1,0.04,326,"0.04009","1.00000","0.04009","A0A026WJG2","TFPI"
"GO:0071222","cellular response to lipopolysaccharide",5,1,0.04,34,"0.04009","0.04009","0.04009","A0A026WJG2","TFPI"
"GO:0006997","nucleus organization",97,3,0.79,136,"0.04449","0.45217","0.04449","A0A026VT30;A0A026WDK1;A0A026X3N5",";;"
"GO:0007338","single fertilization",43,2,0.35,91,"0.04774","0.21575","0.04774","A0A026VT30;A0A026WMB6",";Fuca"
"GO:0015988","energy coupled proton transmembrane tran...",43,2,0.35,35,"0.04774","0.04774","0.04774","A0A026W9I5;A0A026X3S9",";"
"GO:0062197","cellular response to chemical stress",43,2,0.35,327,"0.04774","1.00000","0.04774","A0A026W073;A0A026WG66","TrxT;Sod"
"GO:0002213","defense response to insect",6,1,0.05,36,"0.04791","0.04791","0.04791","A0A026WPM3","SRPN3"
"GO:0033499","galactose catabolic process via UDP-gala...",6,1,0.05,37,"0.04791","0.04791","0.04791","A0A026X2U9",""
"GO:0042816","vitamin B6 metabolic process",6,1,0.05,38,"0.04791","0.04791","0.04791","A0A026WM97",""
"GO:0048010","vascular endothelial growth factor recep...",6,1,0.05,39,"0.04791","0.04791","0.04791","A0A026W4U7","Pvf1"
"GO:2000683","regulation of cellular response to X-ray",6,1,0.05,40,"0.04791","0.04791","0.04791","A0A026W4U7","Pvf1"
"GO:0048546","digestive tract morphogenesis",101,3,0.82,118,"0.04915","0.30913","0.04915","A0A026VY86;A0A026W4U7;A0A026WF43",";;Pvf1"
"GO:0010038","response to metal ion",44,2,0.36,328,"0.04976","1.00000","1.00000","A0A026VVE4;A0A026VVU9","Fer1HCH;Fer2LCH"
"GO:0008360","regulation of cell shape",103,3,0.84,135,"0.05156","0.43457","0.05156","A0A026VZ91;A0A026VZR5;A0A026WV46",";;Fas2"
"GO:0055076","transition metal ion homeostasis",45,2,0.37,329,"0.05180","1.00000","1.00000","A0A026VVE4;A0A026VVU9","Fer1HCH;Fer2LCH"
"GO:0043086","negative regulation of catalytic activit...",104,3,0.85,330,"0.05279","1.00000","1.00000","A0A026WI68;A0A026WJG2;A0A026WPM3",";SRPN3;TFPI"
"GO:1902600","proton transmembrane transport",105,3,0.86,331,"0.05404","1.00000","0.05404","A0A026W9I5;A0A026X0M9;A0A026X3S9",";ATPsynbeta;"
"GO:0006013","mannose metabolic process",7,1,0.06,41,"0.05567","0.05567","0.05567","A0A026VXZ2",""
"GO:0022617","extracellular matrix disassembly",7,1,0.06,42,"0.05567","0.05567","0.05567","A0A026WG30","Cpap3-a1"
"GO:0009566","fertilization",47,2,0.38,332,"0.05598","1.00000","0.05598","A0A026VT30;A0A026WMB6",";Fuca"
"GO:0007614","short-term memory",48,2,0.39,43,"0.05811","0.05811","0.05811","A0A026VZR5;A0A026X3S9",";Fas2"
"GO:0097237","cellular response to toxic substance",48,2,0.39,333,"0.05811","1.00000","0.05811","A0A026W073;A0A026WG66","TrxT;Sod"
"GO:0006665","sphingolipid metabolic process",49,2,0.4,334,"0.06027","1.00000","1.00000","A0A026WL55;A0A026WYH3",";"
"GO:0007275","multicellular organism development",3309,34,26.96,166,"0.06197","0.70521","0.68824","A0A026VVU9;A0A026VY86;A0A026VZ91;A0A026VZR5;A0A026W073;A0A026W1A3;A0A026W3Q8;A0A026W4J5;A0A026W4U7;A0A026W5E2;A0A026WBC2;A0A026WCB6;A0A026WDF3;A0A026WF43;A0A026WG30;A0A026WG66;A0A026WG77;A0A026WH94;A0A026WI68;A0A026WL55;A0A026WN66;A0A026WPM3;A0A026WT17;A0A026WT37;A0A026WV46;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026WYV1;A0A026X1V9;A0A026X326;A0A026X3N5;A0A026X3S9;A0A026X5F3",";;;;Cht5;;;;;;;;Fas2;;verm;;;;Cpap3-a1;SRPN3;;;;;TrxT;Pvf1;Sod;TREH;;;;Fer1HCH;;"
"GO:0019318","hexose metabolic process",50,2,0.41,335,"0.06246","1.00000","0.06246","A0A026VXZ2;A0A026X2U9",";"
"GO:0002757","immune response-activating signal transd...",8,1,0.07,336,"0.06337","1.00000","0.06337","A0A026W798","GNBP3"
"GO:0002758","innate immune response-activating signal...",8,1,0.07,337,"0.06337","1.00000","0.06337","A0A026W798","GNBP3"
"GO:0006767","water-soluble vitamin metabolic process",8,1,0.07,338,"0.06337","1.00000","0.06337","A0A026WM97",""
"GO:0007561","imaginal disc eversion",8,1,0.07,44,"0.06337","0.06337","0.06337","A0A026WH94",""
"GO:0019388","galactose catabolic process",8,1,0.07,339,"0.06337","1.00000","0.06337","A0A026X2U9",""
"GO:0035001","dorsal trunk growth, open tracheal syste...",8,1,0.07,45,"0.06337","0.06337","0.06337","A0A026WT37","verm"
"GO:0046113","nucleobase catabolic process",8,1,0.07,340,"0.06337","1.00000","0.06337","A0A026WM97",""
"GO:0048802","notum morphogenesis",8,1,0.07,46,"0.06337","0.06337","0.06337","A0A026WV46",""
"GO:0000737","DNA catabolic process, endonucleolytic",52,2,0.42,47,"0.06692","0.06692","0.06692","A0A026W0S2;A0A026X0X3",";SETMAR"
"GO:0001306","age-dependent response to oxidative stre...",9,1,0.07,48,"0.07101","0.07101","0.07101","A0A026WG66","Sod"
"GO:0002768","immune response-regulating cell surface ...",9,1,0.07,341,"0.07101","1.00000","0.07101","A0A026W798","GNBP3"
"GO:0006144","purine nucleobase metabolic process",9,1,0.07,342,"0.07101","1.00000","0.07101","A0A026WM97",""
"GO:0007571","age-dependent general metabolic decline",9,1,0.07,343,"0.07101","1.00000","0.07101","A0A026WG66","Sod"
"GO:0032496","response to lipopolysaccharide",9,1,0.07,344,"0.07101","1.00000","0.07101","A0A026WJG2","TFPI"
"GO:0043455","regulation of secondary metabolic proces...",9,1,0.07,345,"0.07101","1.00000","0.07101","A0A026WPM3","SRPN3"
"GO:1903146","regulation of autophagy of mitochondrion",9,1,0.07,49,"0.07101","0.07101","0.07101","A0A026WG66","Sod"
"GO:0031347","regulation of defense response",118,3,0.96,346,"0.07147","1.00000","0.07147","A0A026W2Z6;A0A026W798;A0A026WPM3",";GNBP3;SRPN3"
"GO:0010035","response to inorganic substance",119,3,0.97,347,"0.07290","1.00000","0.60581","A0A026VVE4;A0A026VVU9;A0A026WG66","Sod;Fer1HCH;Fer2LCH"
"GO:0000041","transition metal ion transport",55,2,0.45,348,"0.07380","1.00000","1.00000","A0A026VVE4;A0A026VVU9","Fer1HCH;Fer2LCH"
"GO:0006664","glycolipid metabolic process",56,2,0.46,349,"0.07614","1.00000","1.00000","A0A026WL55;A0A026WYH3",";"
"GO:1903509","liposaccharide metabolic process",56,2,0.46,350,"0.07614","1.00000","1.00000","A0A026WL55;A0A026WYH3",";"
"GO:0005996","monosaccharide metabolic process",57,2,0.46,351,"0.07850","1.00000","0.07850","A0A026VXZ2;A0A026X2U9",";"
"GO:0002237","response to molecule of bacterial origin",10,1,0.08,352,"0.07859","1.00000","0.07859","A0A026WJG2","TFPI"
"GO:0005991","trehalose metabolic process",10,1,0.08,353,"0.07859","1.00000","0.07859","A0A026X326","TREH"
"GO:0006012","galactose metabolic process",10,1,0.08,354,"0.07859","1.00000","0.07859","A0A026X2U9",""
"GO:0006766","vitamin metabolic process",10,1,0.08,355,"0.07859","1.00000","0.07859","A0A026WM97",""
"GO:0030277","maintenance of gastrointestinal epitheli...",10,1,0.08,356,"0.07859","1.00000","0.07859","A0A026VY86",""
"GO:0060729","intestinal epithelial structure maintena...",10,1,0.08,50,"0.07859","0.07859","0.07859","A0A026VY86",""
"GO:0061028","establishment of endothelial barrier",10,1,0.08,51,"0.07859","0.07859","0.07859","A0A026X5F3",""
"GO:0071481","cellular response to X-ray",10,1,0.08,357,"0.07859","1.00000","0.07859","A0A026W4U7","Pvf1"
"GO:1901658","glycosyl compound catabolic process",10,1,0.08,358,"0.07859","1.00000","0.07859","A0A026WYH3",""
"GO:1903035","negative regulation of response to wound...",10,1,0.08,52,"0.07859","0.07859","0.07859","A0A026WJG2","TFPI"
"GO:0045087","innate immune response",199,4,1.62,359,"0.07900","1.00000","0.07900","A0A026VVE4;A0A026W2Z6;A0A026W798;A0A026WPM3",";GNBP3;SRPN3;Fer2LCH"
"GO:0006308","DNA catabolic process",58,2,0.47,360,"0.08089","1.00000","0.08089","A0A026W0S2;A0A026X0X3",";SETMAR"
"GO:0008063","Toll signaling pathway",59,2,0.48,122,"0.08330","0.32235","0.08330","A0A026WI68;A0A026WPM3",";SRPN3"
"GO:0050832","defense response to fungus",59,2,0.48,361,"0.08330","1.00000","0.08330","A0A026W073;A0A026WPM3","SRPN3;TrxT"
"GO:0006309","apoptotic DNA fragmentation",11,1,0.09,362,"0.08610","1.00000","0.08610","A0A026X0X3",""
"GO:0006921","cellular component disassembly involved ...",11,1,0.09,363,"0.08610","1.00000","0.08610","A0A026X0X3",""
"GO:0030262","apoptotic nuclear changes",11,1,0.09,364,"0.08610","1.00000","0.08610","A0A026X0X3",""
"GO:0042381","hemolymph coagulation",11,1,0.09,365,"0.08610","1.00000","0.08610","A0A026VVE4","Fer2LCH"
"GO:0045751","negative regulation of Toll signaling pa...",11,1,0.09,53,"0.08610","0.08610","0.08610","A0A026WI68",""
"GO:0055006","cardiac cell development",11,1,0.09,366,"0.08610","1.00000","0.08610","A0A026VY86",""
"GO:0055013","cardiac muscle cell development",11,1,0.09,54,"0.08610","0.08610","0.08610","A0A026VY86",""
"GO:0050776","regulation of immune response",132,3,1.08,367,"0.09269","1.00000","0.09269","A0A026W2Z6;A0A026W798;A0A026WPM3",";GNBP3;SRPN3"
"GO:0016052","carbohydrate catabolic process",63,2,0.51,368,"0.09315","1.00000","0.09315","A0A026X2U9;A0A026X326",";TREH"
"GO:0072553","terminal button organization",63,2,0.51,55,"0.09315","0.09315","0.09315","A0A026VZR5;A0A026WG66","Fas2;Sod"
"GO:0002764","immune response-regulating signaling pat...",12,1,0.1,369,"0.09356","1.00000","0.09356","A0A026W798","GNBP3"
"GO:0007289","spermatid nucleus differentiation",12,1,0.1,56,"0.09356","0.09356","0.09356","A0A026X3N5",""
"GO:0009608","response to symbiont",12,1,0.1,57,"0.09356","0.09356","0.09356","A0A026X3N5",""
"GO:0034614","cellular response to reactive oxygen spe...",12,1,0.1,370,"0.09356","1.00000","0.09356","A0A026WG66","Sod"
"GO:0045454","cell redox homeostasis",12,1,0.1,58,"0.09356","0.09356","0.09356","A0A026W073","TrxT"
"GO:0048104","establishment of body hair or bristle pl...",12,1,0.1,59,"0.09356","0.09356","0.09356","A0A026X3S9",""
"GO:0072523","purine-containing compound catabolic pro...",12,1,0.1,371,"0.09356","1.00000","0.09356","A0A026WM97",""
"GO:0002831","regulation of response to biotic stimulu...",133,3,1.08,372,"0.09430","1.00000","0.09430","A0A026W2Z6;A0A026W798;A0A026WPM3",";GNBP3;SRPN3"
"GO:0044092","negative regulation of molecular functio...",135,3,1.1,373,"0.09755","1.00000","1.00000","A0A026WI68;A0A026WJG2;A0A026WPM3",";SRPN3;TFPI"
"GO:0060560","developmental growth involved in morphog...",136,3,1.11,374,"0.09919","1.00000","0.09919","A0A026WI68;A0A026WT37;A0A026WV46",";;verm"
"GO:0000023","maltose metabolic process",13,1,0.11,60,"0.10095","0.10095","0.10095","A0A026WKS8","Mal-A3"
"GO:0002027","regulation of heart rate",13,1,0.11,61,"0.10095","0.10095","0.10095","A0A026X3N5",""
"GO:0002218","activation of innate immune response",13,1,0.11,375,"0.10095","1.00000","0.10095","A0A026W798","GNBP3"
"GO:0019320","hexose catabolic process",13,1,0.11,376,"0.10095","1.00000","0.10095","A0A026X2U9",""
"GO:0043171","peptide catabolic process",13,1,0.11,62,"0.10095","0.10095","0.10095","A0A026W0P7",""
"GO:0046365","monosaccharide catabolic process",13,1,0.11,377,"0.10095","1.00000","0.10095","A0A026X2U9",""
"GO:0048526","imaginal disc-derived wing expansion",13,1,0.11,63,"0.10095","0.10095","0.10095","A0A026WI68",""
"GO:0055007","cardiac muscle cell differentiation",13,1,0.11,378,"0.10095","1.00000","0.10095","A0A026VY86",""
"GO:0040014","regulation of multicellular organism gro...",67,2,0.55,64,"0.10333","0.10333","0.10333","A0A026WDF3;A0A026WG30",";Cpap3-a1"
"GO:0035295","tube development",1098,13,8.95,185,"0.10637","0.86331","0.33193","A0A026VY86;A0A026VZR5;A0A026W4U7;A0A026W5E2;A0A026WBC2;A0A026WCB6;A0A026WF43;A0A026WG77;A0A026WH94;A0A026WI68;A0A026WV46;A0A026X3S9;A0A026X5F3",";;;;;Fas2;;;;;Pvf1;;"
"GO:0001885","endothelial cell development",14,1,0.11,379,"0.10828","1.00000","0.10828","A0A026X5F3",""
"GO:0003158","endothelium development",14,1,0.11,380,"0.10828","1.00000","0.10828","A0A026X5F3",""
"GO:0045446","endothelial cell differentiation",14,1,0.11,381,"0.10828","1.00000","0.10828","A0A026X5F3",""
"GO:1903053","regulation of extracellular matrix organ...",14,1,0.11,382,"0.10828","1.00000","0.10828","A0A026WG30","Cpap3-a1"
"GO:0035264","multicellular organism growth",70,2,0.57,383,"0.11115","1.00000","0.11115","A0A026WDF3;A0A026WG30",";Cpap3-a1"
"GO:0007411","axon guidance",405,6,3.3,384,"0.11189","1.00000","1.00000","A0A026VZR5;A0A026W3Q8;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1",";;Fas2;;;"
"GO:0006950","response to stress",1324,15,10.79,385,"0.11388","1.00000","0.87766","A0A026VVE4;A0A026W073;A0A026W0S2;A0A026W1A5;A0A026W2Z6;A0A026W5E2;A0A026W6F8;A0A026W798;A0A026WG66;A0A026WJG2;A0A026WL55;A0A026WMB6;A0A026WPM3;A0A026WQ88;A0A026WYV1",";;GNBP3;Cht5;;SETMAR;SRPN3;TrxT;Tim2;Sod;Fuca;;TFPI;;Fer2LCH"
"GO:0007548","sex differentiation",145,3,1.18,386,"0.11446","1.00000","1.00000","A0A026VZR5;A0A026WF43;A0A026WV46",";Fas2;"
"GO:0002253","activation of immune response",15,1,0.12,387,"0.11556","1.00000","0.11556","A0A026W798","GNBP3"
"GO:0006081","cellular aldehyde metabolic process",15,1,0.12,388,"0.11556","1.00000","0.11556","A0A026WM97",""
"GO:0035039","male pronucleus assembly",15,1,0.12,389,"0.11556","1.00000","0.11556","A0A026VT30",""
"GO:0035041","sperm chromatin decondensation",15,1,0.12,65,"0.11556","0.11556","0.11556","A0A026VT30",""
"GO:0044242","cellular lipid catabolic process",72,2,0.59,390,"0.11645","1.00000","1.00000","A0A026WL55;A0A026WYH3",";"
"GO:0032101","regulation of response to external stimu...",229,4,1.87,391,"0.11645","1.00000","0.77880","A0A026W2Z6;A0A026W798;A0A026WJG2;A0A026WPM3",";GNBP3;SRPN3;TFPI"
"GO:0002683","negative regulation of immune system pro...",74,2,0.6,392,"0.12181","1.00000","0.12181","A0A026W2Z6;A0A026WPM3",";SRPN3"
"GO:0048149","behavioral response to ethanol",74,2,0.6,66,"0.12181","0.12181","0.12181","A0A026VZR5;A0A026WPM3","Fas2;SRPN3"
"GO:0097485","neuron projection guidance",415,6,3.38,393,"0.12182","1.00000","1.00000","A0A026VZR5;A0A026W3Q8;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1",";;Fas2;;;"
"GO:0010165","response to X-ray",16,1,0.13,394,"0.12278","1.00000","0.12278","A0A026W4U7","Pvf1"
"GO:0061327","anterior Malpighian tubule development",16,1,0.13,67,"0.12278","0.12278","0.12278","A0A026W4U7","Pvf1"
"GO:0048619","embryonic hindgut morphogenesis",76,2,0.62,68,"0.12723","0.12723","0.12723","A0A026W4U7;A0A026WF43",";Pvf1"
"GO:0099172","presynapse organization",76,2,0.62,395,"0.12723","1.00000","0.12723","A0A026VZR5;A0A026WG66","Fas2;Sod"
"GO:0042742","defense response to bacterium",153,3,1.25,396,"0.12873","1.00000","0.12873","A0A026W1A5;A0A026W6F8;A0A026WMB6",";Fuca;"
"GO:0007394","dorsal closure, elongation of leading ed...",17,1,0.14,397,"0.12994","1.00000","0.12994","A0A026WV46",""
"GO:0060439","trachea morphogenesis",17,1,0.14,69,"0.12994","0.12994","0.12994","A0A026WT37","verm"
"GO:0090251","protein localization involved in establi...",17,1,0.14,70,"0.12994","0.12994","0.12994","A0A026X3S9",""
"GO:0007424","open tracheal system development",329,5,2.68,398,"0.13004","1.00000","1.00000","A0A026VZR5;A0A026W3Q8;A0A026WDF3;A0A026WG30;A0A026WT37",";Fas2;verm;;Cpap3-a1"
"GO:0042330","taxis",522,7,4.25,399,"0.13215","1.00000","0.95591","A0A026VZR5;A0A026W3Q8;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026X3S9",";;;Fas2;;;"
"GO:0080134","regulation of response to stress",332,5,2.7,400,"0.13366","1.00000","0.13366","A0A026W0S2;A0A026W2Z6;A0A026W798;A0A026WJG2;A0A026WPM3",";GNBP3;SETMAR;SRPN3;TFPI"
"GO:0001746","Bolwig's organ morphogenesis",18,1,0.15,71,"0.13704","0.13704","0.13704","A0A026VZR5","Fas2"
"GO:0055034","Bolwig's organ development",18,1,0.15,401,"0.13704","1.00000","0.13704","A0A026VZR5","Fas2"
"GO:0044270","cellular nitrogen compound catabolic pro...",245,4,2,402,"0.13911","1.00000","0.13911","A0A026W0S2;A0A026WM97;A0A026X0X3;A0A026X1V9",";;SETMAR;"
"GO:0046700","heterocycle catabolic process",245,4,2,403,"0.13911","1.00000","0.13911","A0A026W0S2;A0A026WM97;A0A026X0X3;A0A026X1V9",";;SETMAR;"
"GO:0006935","chemotaxis",432,6,3.52,404,"0.13967","1.00000","1.00000","A0A026VZR5;A0A026W3Q8;A0A026WN66;A0A026WWS5;A0A026WWV0;A0A026WXR1",";;Fas2;;;"
"GO:0007477","notum development",19,1,0.15,405,"0.14408","1.00000","0.14408","A0A026WV46",""
"GO:0061041","regulation of wound healing",19,1,0.15,406,"0.14408","1.00000","0.14408","A0A026WJG2","TFPI"
"GO:0098662","inorganic cation transmembrane transport",341,5,2.78,407,"0.14479","1.00000","0.50650","A0A026VVE4;A0A026VVU9;A0A026W9I5;A0A026X0M9;A0A026X3S9",";ATPsynbeta;Fer1HCH;;Fer2LCH"
"GO:0022411","cellular component disassembly",163,3,1.33,408,"0.14740","1.00000","0.14740","A0A026WG30;A0A026WG66;A0A026X0X3",";Cpap3-a1;Sod"
"GO:0019725","cellular homeostasis",252,4,2.05,409,"0.14955","1.00000","0.59051","A0A026VVE4;A0A026VVU9;A0A026W073;A0A026WL55","TrxT;Fer1HCH;;Fer2LCH"
"GO:0019439","aromatic compound catabolic process",253,4,2.06,410,"0.15107","1.00000","0.15107","A0A026W0S2;A0A026WM97;A0A026X0X3;A0A026X1V9",";;SETMAR;"
"GO:0035158","regulation of tube diameter, open trache...",20,1,0.16,411,"0.15107","1.00000","0.15107","A0A026VZR5","Fas2"
"GO:0042045","epithelial fluid transport",20,1,0.16,72,"0.15107","0.15107","0.15107","A0A026W4J5",""
"GO:0070633","transepithelial transport",20,1,0.16,412,"0.15107","1.00000","0.15107","A0A026W4J5",""
"GO:0060541","respiratory system development",346,5,2.82,413,"0.15115","1.00000","1.00000","A0A026VZR5;A0A026W3Q8;A0A026WDF3;A0A026WG30;A0A026WT37",";Fas2;verm;;Cpap3-a1"
"GO:1901615","organic hydroxy compound metabolic proce...",165,3,1.34,141,"0.15124","0.49259","0.15124","A0A026WDK1;A0A026WM97;A0A026WPM3",";;SRPN3"
"GO:0007442","hindgut morphogenesis",86,2,0.7,414,"0.15514","1.00000","0.15514","A0A026W4U7;A0A026WF43",";Pvf1"
"GO:0061525","hindgut development",86,2,0.7,415,"0.15514","1.00000","0.15514","A0A026W4U7;A0A026WF43",";Pvf1"
"GO:0048856","anatomical structure development",3700,35,30.15,165,"0.15655","0.70348","0.82219","A0A026VVU9;A0A026VWV8;A0A026VY86;A0A026VZ91;A0A026VZR5;A0A026W073;A0A026W1A3;A0A026W3Q8;A0A026W4J5;A0A026W4U7;A0A026W5E2;A0A026WBC2;A0A026WCB6;A0A026WDF3;A0A026WF43;A0A026WG30;A0A026WG66;A0A026WG77;A0A026WH94;A0A026WI68;A0A026WL55;A0A026WN66;A0A026WPM3;A0A026WT17;A0A026WT37;A0A026WV46;A0A026WWS5;A0A026WWV0;A0A026WXR1;A0A026WYV1;A0A026X1V9;A0A026X326;A0A026X3N5;A0A026X3S9;A0A026X5F3",";;;;Cht5;;;;;;;;;Fas2;;verm;;;;Cpap3-a1;SRPN3;;;;;TrxT;Pvf1;Sod;TREH;;;;Fer1HCH;;"
"GO:0002221","pattern recognition receptor signaling p...",21,1,0.17,416,"0.15800","1.00000","0.15800","A0A026W798","GNBP3"
"GO:0022600","digestive system process",21,1,0.17,417,"0.15800","1.00000","0.15800","A0A026VY86",""
"GO:0071479","cellular response to ionizing radiation",21,1,0.17,418,"0.15800","1.00000","0.15800","A0A026W4U7","Pvf1"
"GO:1901361","organic cyclic compound catabolic proces...",259,4,2.11,419,"0.16029","1.00000","0.16029","A0A026W0S2;A0A026WM97;A0A026X0X3;A0A026X1V9",";;SETMAR;"
"GO:0071345","cellular response to cytokine stimulus",22,1,0.18,74,"0.16487","0.16487","0.16487","A0A026WJG2","TFPI"
"GO:0016063","rhodopsin biosynthetic process",23,1,0.19,75,"0.17169","0.17169","0.17169","A0A026W0Q1","Hexo1"
"GO:0006643","membrane lipid metabolic process",93,2,0.76,420,"0.17531","1.00000","1.00000","A0A026WL55;A0A026WYH3",";"
"GO:0031570","DNA integrity checkpoint",93,2,0.76,76,"0.17531","0.17531","0.17531","A0A026W0S2;A0A026WQ88","SETMAR;Tim2"
"GO:0051651","maintenance of location in cell",93,2,0.76,421,"0.17531","1.00000","1.00000","A0A026VVE4;A0A026VVU9","Fer1HCH;Fer2LCH"
"GO:0042221","response to chemical",1425,15,11.61,422,"0.17669","1.00000","0.86560","A0A026VVE4;A0A026VVU9;A0A026VZR5;A0A026W073;A0A026W3Q8;A0A026W798;A0A026WB04;A0A026WG66;A0A026WJG2;A0A026WL55;A0A026WN66;A0A026WPM3;A0A026WWS5;A0A026WWV0;A0A026WXR1",";GNBP3;;Fas2;;;;SRPN3;TrxT;Sod;Tsf1;Fer1HCH;TFPI;;Fer2LCH"
"GO:0014041","regulation of neuron maturation",24,1,0.2,423,"0.17846","1.00000","0.17846","A0A026VZR5","Fas2"
"GO:0018990","ecdysis, chitin-based cuticle",24,1,0.2,77,"0.17846","0.17846","0.17846","A0A026WYV1","Cht5"
"GO:0061057","peptidoglycan recognition protein signal...",24,1,0.2,424,"0.17846","1.00000","0.17846","A0A026W6F8",""
"GO:1904799","regulation of neuron remodeling",24,1,0.2,78,"0.17846","0.17846","0.17846","A0A026VZR5","Fas2"
"GO:0030162","regulation of proteolysis",180,3,1.47,425,"0.18100","1.00000","1.00000","A0A026WI68;A0A026WJG2;A0A026WPM3",";SRPN3;TFPI"
"GO:0018958","phenol-containing compound metabolic pro...",96,2,0.78,426,"0.18408","1.00000","0.18408","A0A026WDK1;A0A026WPM3",";SRPN3"
"GO:0007320","insemination",25,1,0.2,427,"0.18517","1.00000","0.18517","A0A026W1C7","Nep2"
"GO:0007392","initiation of dorsal closure",25,1,0.2,428,"0.18517","1.00000","0.18517","A0A026WV46",""
"GO:0046692","sperm competition",25,1,0.2,79,"0.18517","0.18517","0.18517","A0A026W1C7","Nep2"
"GO:0006875","cellular metal ion homeostasis",97,2,0.79,429,"0.18702","1.00000","1.00000","A0A026VVE4;A0A026VVU9","Fer1HCH;Fer2LCH"
"GO:0000184","nuclear-transcribed mRNA catabolic proce...",26,1,0.21,80,"0.19182","0.19182","0.19182","A0A026X1V9",""
"GO:0006491","N-glycan processing",26,1,0.21,81,"0.19182","0.19182","0.19182","A0A026W0Q1","Hexo1"
"GO:0015985","energy coupled proton transport, down el...",26,1,0.21,430,"0.19182","1.00000","0.19182","A0A026X0M9","ATPsynbeta"
"GO:0015986","ATP synthesis coupled proton transport",26,1,0.21,82,"0.19182","0.19182","0.19182","A0A026X0M9","ATPsynbeta"
"GO:0034097","response to cytokine",26,1,0.21,431,"0.19182","1.00000","0.19182","A0A026WJG2","TFPI"
"GO:0044706","multi-multicellular organism process",26,1,0.21,432,"0.19182","1.00000","0.19182","A0A026W1C7","Nep2"
"GO:0046154","rhodopsin metabolic process",26,1,0.21,433,"0.19182","1.00000","0.19182","A0A026W0Q1","Hexo1"
"GO:0048738","cardiac muscle tissue development",26,1,0.21,434,"0.19182","1.00000","0.19182","A0A026VY86",""
"GO:0016042","lipid catabolic process",100,2,0.81,435,"0.19588","1.00000","1.00000","A0A026WL55;A0A026WYH3",";"
"GO:0006584","catecholamine metabolic process",27,1,0.22,83,"0.19843","0.19843","0.19843","A0A026WDK1",""
"GO:0007586","digestion",27,1,0.22,436,"0.19843","1.00000","0.19843","A0A026VY86",""
"GO:0009712","catechol-containing compound metabolic p...",27,1,0.22,437,"0.19843","1.00000","0.19843","A0A026WDK1",""
"GO:0034620","cellular response to unfolded protein",27,1,0.22,84,"0.19843","0.19843","0.19843","A0A026WL55",""
"GO:0045471","response to ethanol",102,2,0.83,438,"0.20181","1.00000","0.20181","A0A026VZR5;A0A026WPM3","Fas2;SRPN3"
"GO:0035239","tube morphogenesis",801,9,6.53,439,"0.20306","1.00000","0.57587","A0A026VY86;A0A026VZR5;A0A026W4U7;A0A026WCB6;A0A026WF43;A0A026WH94;A0A026WI68;A0A026WV46;A0A026X3S9",";;;Fas2;;;;Pvf1;"
